kvtype,latest_soh,product_name,product_code,facility_name,expiration
expirationdates,2652,Lidocaina+Adrenalina carpule; 2%; Injectável,18C11Y,Matalane,
expirationdates,2652,"Lidocaina+Adrenalina carpule; 40mg + 0,02mg/2mL-ampola; Injectável",18C10Z,Matalane,
expirationdates,2652,Lidocaina+Adrenalina; 2%; Injectável,18C10,Matalane,
expirationdates,2653,Lidocaina; 2%-20mg/ml- Ampola; Injectável,18C05,Matalane,
expirationdates,2653,Nicotinamida (Vitamina PP); 100 mg/mL-ampola; Injectável,12D13,Matalane,
expirationdates,2654,Nicotinamida (Vitamina PP); 100mg; Comprimidos,12D12,Matalane,
expirationdates,2655,Lidocaina; 10%-10mg; Spray,18C08,Matalane,
expirationdates,2658,Lidocaina; 10%; Solução,18C09,Matalane,
expirationdates,2659,Lidocaina+Prilocaína; 5% (25mg + 25mg); Créme,18C11Z,Matalane,
expirationdates,2660,Lidocaina; 2%-2g/100ml; Gel,18C07Z,Matalane,
expirationdates,2678,Mentol+Etanol; 2%; Solução,15G02,Matalane,
expirationdates,2694,Metronidazol; 1%; Créme,15C19,Matalane,
expirationdates,2698,Dopamina HCL; 200mg/5mL; Injectável,01A05,Matalane,
expirationdates,2698,"Mometasona furoato; 0,1%; Créme",15B19,Matalane,
expirationdates,2701,"Mometasona furoato; 0,1%; Loção",15B20,Matalane,
expirationdates,2704,"Mometasona; 0,1%; Pomada",15B21,Matalane,
expirationdates,2709,KIT AL/APE (Artemeter+Lumefant; 75 Tratamentos+ 200 Tests; KIT,26B02,Matalane,
expirationdates,2709,Miconazol Nitrato; 20mg/ml(2%) 30g; Gel,15C20,Matalane,
expirationdates,2710,KIT AL/US (Artemeter+Lumefantr; 170 Tratamentos+ 400 Testes; KIT,26B01,Matalane,
expirationdates,2710,KIT PME APE; SEM DOSAGEM; KIT,26A02,Matalane,
expirationdates,2711,KIT PME US; SEM DOSAGEM; KIT,26A01,Matalane,
expirationdates,2712,Miconazol muco-adesivo bucal; 10mg; Comprimidos,15C21,Matalane,
expirationdates,2734,Neomicina + Bacitracina; 3300UI+250UI; Créme,15C06Z,Matalane,
expirationdates,2743,Procarbazina; 50mg; Cápsulas,09E11,Matalane,
expirationdates,2746,"Oleo amendoas doces; 0,2%; Líquido",15A05,Matalane,
expirationdates,2749,Mupirocin; 2%; Pomada,15C22,Matalane,
expirationdates,2752,"Oleo de banho saq; 0,2%; Saquetas",15A07,Matalane,
expirationdates,2753,"Oleo de banho; 91,7% + 3%; Líquido",15A06,Matalane,
expirationdates,2765,Hidralazina; 20mg/mL; Injectável,01C01Z,Matalane,
expirationdates,2769,"Polielectrolítico de restituiç; 0,2% (500ml); Injectável",11A20,Matalane,
expirationdates,2772,"Polistireno sulfonato de Sódio; 0,2% (454g); Pó",11A21,Matalane,
expirationdates,2773,Miconazol nitrato ; 2%; Gel oral,16D04,Matalane,
expirationdates,2775,Ligadura De Cambraia ; 10cm X 10m; Rolo,23D03,Matalane,
expirationdates,2776,Ligadura De Cambraia ; 10cm X 5m; Rolo,23D02,Matalane,
expirationdates,2776,Nevirapina (NVP); 200mg 60Comp; Embalagem,08S22,Matalane,
expirationdates,2776,Nevirapina (NVP); 200mg 60Comp; Embalagem,08S22,Matalane,18/2/2016
expirationdates,2776,Oxido de Zinco pom (10%); 2% (20mg/mL); Pomada,15A0ZY,Matalane,
expirationdates,2777,"Oxido de Zinco; 0,2%; Loção",15A0Z,Matalane,
expirationdates,2777,Oxido de zinco + Oleo de amêdoas doces; 50g + 50g; Suspensão,15A08,Matalane,
expirationdates,2779,Ligadura De Cambraia ; 5cm X 5m; Rolo,23D01,Matalane,
expirationdates,2780,Ligadura De Cambraia ; 20cm X 20m; Rolo,23D03Z,Matalane,
expirationdates,2780,Oxido de zinco+Talco+Glicerina; 15g + 15g + 5g; Suspensão,15A09,Matalane,
expirationdates,2781,"Plump' Nut (manteiga); 0,2%; Pó",12A0ZX,Matalane,
expirationdates,2782,Ligadura  Elastica; 70% (700mg/mL); Rolo,23D12Z,Matalane,
expirationdates,2783,Ligadura  Elastica; 8cmx3m; Rolo,23D12,Matalane,
expirationdates,2785,Oxido de zinco+Talco; 25g + 25g; Pasta,15A10,Matalane,
expirationdates,2787,Ligadura De Gaze ; 10cm X 10m; Rolo,23D06,Matalane,
expirationdates,2788,Ligadura De Gaze ; 10cm X 5m; Rolo,23D05,Matalane,
expirationdates,2789,Ligadura De Gaze ; 5cm X 5m; Rolo,23D04,Matalane,
expirationdates,2795,Ligadura Gessada  ; 10cm X 3m; Rolo,23D08,Matalane,
expirationdates,2798,Ligadura Gessada  ; 15cm X 3m; Rolo,23D09,Matalane,
expirationdates,2802,Ligadura Gessada  ; 20cm X 3m; Rolo,23D11,Matalane,
expirationdates,2802,"Ligadura Gessada  ; 7,5cmx3m; Rolo",23D07,Matalane,
expirationdates,2803,"Ligadura Gessada  ; 20cm X2,7m; Rolo",23D10,Matalane,
expirationdates,2808,"Nitrato de prata; 0,2%; Lápis",15F04,Matalane,
expirationdates,2817,Piridoxina (Vit B6); Vit B6; Comprimidos 100mg; Comprimidos,12D14Z,Matalane,
expirationdates,2818,Piridoxina (Vitamina B6); 50mg; Comprimidos,12D14,Matalane,
expirationdates,2828,Pirodixina (Vit B6); 300mg/2mL; Injectável,12D15,Matalane,
expirationdates,2832,Oleo de Cade; 2% 20mg/mL; Pomada,15D0ZX,Matalane,
expirationdates,2840,Tenofovir (TDF); 300mg 30Comp; Embalagem,08S18,Matalane,
expirationdates,2840,Tenofovir (TDF); 300mg 30Comp; Embalagem,08S18,Matalane,8/1/2016
expirationdates,2850,Piridostigmina; 60mg; Comprimidos,14D01,Matalane,
expirationdates,2867,Midazolam; 15mg/3mL; Injectável,18F04,Matalane,
expirationdates,2868,Livro de Receita Medica Sem Dosagem Papel,25A06,Matalane,
expirationdates,2869,Livro de  Registo  Diario de  ; SEM DOSAGEM; Papel,25B03,Matalane,
expirationdates,2870,Livro de  Registo  Diario de  ARVs-Pediatrico Sem Dosagem Papel,25B02Z,Matalane,
expirationdates,2870,Livro de Mapa de Resumo/Plano Dist/KIT  Sem Dosagem Papel,25A09Y,Matalane,
expirationdates,2871,Livro de  Registo  Diario de  ARVs-TARV Sem Dosagem Papel,25B02,Matalane,
expirationdates,2893,Prometazina HCL; 5mg/5mL; Xarope,13A0XZ,Matalane,
expirationdates,2894,Prometazina HCL; 5mg/mL; Xarope,13A0XY,Matalane,
expirationdates,2899,Mapa  Resumo/Plano Trimestral ; SEM DOSAGEM; Papel,25A09,Matalane,
expirationdates,2902,Mapa Finaceiro; SEM DOSAGEM; Papel,25A08,Matalane,
expirationdates,2902,Probenicide; 500mg; Comprimidos,14B0ZZ,Matalane,
expirationdates,2903,Manual de procedimentos  do Deposito Distital de Medicamentos Sem Dosagem Papel,25D03,Matalane,
expirationdates,2903,Manual de procedimentos do Centro de Saude  Sem Dosagem Papel,25D01,Matalane,
expirationdates,2907,Mapa Resumo Mensal Caixa; SEM DOSAGEM; Papel,25A07,Matalane,
expirationdates,2908,Manual de procedimentos do Deposito Provincial de Medicamentos Sem Dosagem Papel,25D04,Matalane,
expirationdates,2908,Manual de procedimentos dos Hospitais Sem Dosagem Papel,25D02,Matalane,
expirationdates,2908,Mapa  Mensal de TDRs; SEM DOSAGEM; Papel,25C01,Matalane,
expirationdates,2909,Mapa Consumo Mensal AL; SEM DOSAGEM; Papel,25B05,Matalane,
expirationdates,2910,"Neostigmina 0,5mg/mL Inj",18F05,Matalane,
expirationdates,2914,Mapa Mensal Distrital de Consu; SEM DOSAGEM; Papel,25B06,Matalane,
expirationdates,2914,Mapa Mensal Informacao ARVs-MM; SEM DOSAGEM; Papel,25B04,Matalane,
expirationdates,2921,Mapa de  Resumo Mensal de Deposito AL Sem Dosagem Papel,25B07,Matalane,
expirationdates,2926,"Oxibuprocaina; 0,4%; Colírio",17E0ZZ,Matalane,
expirationdates,2927,Peroxido de benzoilo; 5%; Créme,15E02,Matalane,
expirationdates,2936,Piritionato de zinco; 2%; Champo,15C23,Matalane,
expirationdates,2939,Piritionato de zinco; 20mg/g; Suspensão,15C24,Matalane,
expirationdates,2948,"Naloxona HCL; 0,4mg/mL; Injectável",21A10,Matalane,
expirationdates,2954,Oxigenio Medicinal 100% v/v Gas,18A05,Matalane,
expirationdates,2973,Podofilina; 20%; Solução alcoólica,15F05,Matalane,
expirationdates,2974,Pilocarpina; 1%; Colírio,17A04Z,Matalane,
expirationdates,2977,Pilocarpina; 2%; Colírio,17A04,Matalane,
expirationdates,2981,Nitrito de Sodio; 30mg/mL; Injectável,21A11,Matalane,
expirationdates,2981,Pilocarpina; 4%; Colírio,17A05,Matalane,
expirationdates,2999,Pancuronio; 4mg/2mL; Injectável,18D02,Matalane,
expirationdates,3011,Lamivudina(3TC); 150mg 60Comp; Embalagem,08S13,Matalane,
expirationdates,3013,"Peroxido de azoto; 0,2%; Gás",18A0ZZ,Matalane,
expirationdates,3055,"Prednisolona; 0,02%; Colírio",17D0YZ,Matalane,
expirationdates,3056,Prednisolona; 1%; Colírio,17D03,Matalane,
expirationdates,3089,Permanganato de potassio 500mg Comp,20A14,Matalane,
expirationdates,3103,Nota de Entrega Sem Dosagem Papel,25A10,Matalane,
expirationdates,3116,Pilocarpina; 1mg/mL; Injectável,22A02,Matalane,
expirationdates,3134,Penso Ocular Adesivo; 50x62mm; Compressa,23C06,Matalane,
expirationdates,3135,Penso Ocular Adesivo; 58x82mm; Compressa,23C05,Matalane,
expirationdates,3152,Pralidoxima; 40mg/mL; Injectável,21A12,Matalane,
expirationdates,3195,Po Talco ; 1000 g; Pó,23E02,Matalane,
expirationdates,3303,Produto FC001  50ML (10MG/ML) Xpe,FC001,Matalane,
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,14/11/2015
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,"14/11/2015,15/11/2019"
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,16/11/2015
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,17/12/2015
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,19/11/2017
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,20/11/2016
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,23/11/2016
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,30/12/2015
expirationdates,3328,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Matalane,4/12/2019
expirationdates,3352,Acarbose; 50mg; Comprimidos,03B01,Matalane,
expirationdates,3434,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Ricatla,
expirationdates,3540,Acido Nalidíxico; 500mg; Comprimidos,08H01,Matalane,
expirationdates,3594,Noradrenalina( Norepinefrina) 2mg/mL Inj,01A0ZZ,Matalane,
expirationdates,3594,Noradrenalina( Norepinefrina) 2mg/mL Inj,01A0ZZ,Matalane,4/3/2016
expirationdates,3594,Noradrenalina( Norepinefrina) 2mg/mL Inj,01A0ZZ,Matalane,9/1/2016
expirationdates,4000,Zidovudina/Lamivudina/Nevirapi; 300mg+150mg+200mg 60Comp; Embalagem,08S42,Marracuene,"10/10/2016, 12/12/2016"
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,28/11/2017
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,29/2/2016
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,3/12/2016
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,30/12/2015
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,7/12/2015
expirationdates,4068,"Abacavir sulfato (ABC) 60mg, 60Cps (Baby) Embalagem",08S01B,Matalane,9/1/2016
expirationdates,4447,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,08S18Z,Matalane,
expirationdates,4447,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,08S18Z,Matalane,26/11/2016
expirationdates,4524,Paracetamol ; 125mg; Supositório,07A05Z,Nhongonhane (Ed.Mondl.),
expirationdates,4566,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Mali,
expirationdates,5083,Zidovudina (AZT); 300mg 60Comp; Embalagem,08S15,Matalane,
expirationdates,5083,Zidovudina (AZT); 300mg 60Comp; Embalagem,08S15,Matalane,19/11/2017
expirationdates,5083,Zidovudina (AZT); 300mg 60Comp; Embalagem,08S15,Matalane,3/12/2015
expirationdates,5096,Zidovudina (AZT); 200mg/20mL; Injectável,08S16,Marracuene,
expirationdates,5224,Metamizol; 5g/100mL; Xarope,07A0WZ,Nhongonhane (Ed.Mondl.),
expirationdates,5330,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,08S32,Matalane,
expirationdates,5330,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,08S32,Matalane,"11/3/2016,31/3/2016"
expirationdates,5330,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,08S32,Matalane,20/2/2016
expirationdates,5330,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,08S32,Matalane,"24/3/2016,6/4/2016"
expirationdates,5330,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,08S32,Matalane,27/1/2016
expirationdates,5522,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Nhongonhane (Ed.Mondl.),
expirationdates,5652,Beclometasona; 100mcg/inalacao; Aerosol,05A03,Nhongonhane (Ed.Mondl.),
expirationdates,5688,Paracetamol; 500mg; Comprimidos,07A03,Nhongonhane (Ed.Mondl.),
expirationdates,5805,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem",08S32Z,Matalane,
expirationdates,5805,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem",08S32Z,Matalane,2/2/2016
expirationdates,5856,Salbutamol; 100mcg/inalacao; Aerosol,05A08,Nhongonhane (Ed.Mondl.),
expirationdates,6000,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,08S18Y,Marracuene,"10/10/2016, 12/12/2016"
expirationdates,6769,"Estavudina+Lamivudina+Nevirapi; 6mg + 30mg +50mg, 60 Cps (Baby; Embalagem",08S34B,Matalane,
expirationdates,6780,Noradrenalina( Norepinefrina) 2mg/mL Inj,01A0ZZ,Ricatla,
expirationdates,6793,Tenofovir/Emtricitabina; 300mg + 200mg 30 Comp; Embalagem,08S31,Matalane,
expirationdates,7116,Tenofovir/Lamivudina/Efavirenz; 300mg + 300mg + 600mg 30Comp; Embalagem,08S18Y,Ricatla,
expirationdates,8409,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Nhongonhane (Ed.Mondl.),
expirationdates,8457,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,08S36,Matalane,
expirationdates,8457,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,08S36,Matalane,19/1/2016
expirationdates,8457,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,08S36,Matalane,31/3/2016
expirationdates,8457,Estavudina/Lamivudina/Nevirapi; 200mg+150mg+30mg 60Comp; Embalagem,08S36,Matalane,4/12/2019
expirationdates,8554,Flutamida; 250mg; Comprimidos,04K05,Nhongonhane (Ed.Mondl.),
expirationdates,8554,Paracetamol ; 125mg; Supositório,07A05Z,Marracuene,
expirationdates,8554,Paracetamol; 125mg/5mL; Xarope,07A06Z,Nhongonhane (Ed.Mondl.),
expirationdates,8594,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem",08S40Z,Matalane,
expirationdates,8594,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem",08S40Z,Matalane,12/4/2016
expirationdates,8594,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem",08S40Z,Matalane,19/12/2015
expirationdates,8594,"Lamivudina+Zidovudina; 30mg+60mg, 60 Comprimidos; Embalagem",08S40Z,Matalane,31/3/2016
expirationdates,8855,Paracetamol; 250mg/5mL; Xarope,07A06Y,Nhongonhane (Ed.Mondl.),
expirationdates,8856,"BCG Intravesical; 0,2%; Pó",04K01,Nhongonhane (Ed.Mondl.),
expirationdates,8887,Acido acetilsalicilico (Aspiri; 320mg; Comprimidos,07A02Z,Nhongonhane (Ed.Mondl.),
expirationdates,9768,Lopinavir/Ritonavir 100mg+25mg 60Comp Embalagem,08S39B,Matalane,
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,12/2/2016
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,19/11/2017
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,2/12/2019
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,29/2/2016
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,3/12/2017
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,4/12/2019
expirationdates,9808,"Abacavir sulfato (ABC) 300mg,60comp Embalagem",08S01,Matalane,9/1/2016
expirationdates,9865,Salbutamol; 2mg/5mL; Xarope,05A12,Nhongonhane (Ed.Mondl.),
expirationdates,10781,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,08S42B,Matalane,
expirationdates,10781,Zidovudina/Lamivudina/Nevirapi; 60mg+30mg+50mg 60 Comprimidos; Embalagem,08S42B,Matalane,30/3/2016
expirationdates,11000,Enalapril; 20mg; Comprimidos,01H02,Matalane,
expirationdates,11000,Enalapril; 20mg; Comprimidos,01H02,Matalane,21/1/2016
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,10/2/2016
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,23/1/2016
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,3/12/2017
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,30/11/2015
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,30/12/2015
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,"6/12/2015,7/12/2015,2/12/2017,2/12/2019,2/12/2020,6/12/2020"
expirationdates,14030,Abacavir (ABC)+Lamivudina (3TC; 60mg+30mg 60Comp; Embalagem,08S01ZZ,Matalane,8/4/2016
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,15/2/2016
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,16/1/2016
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,17/2/2016
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,20/6/2015
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,3/12/2017
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,30/3/2016
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,4/12/2017
expirationdates,16441,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Matalane,5/2/2016
expirationdates,21601,Irbesartam; 150mg; Comprimidos,01I01,Matalane,
expirationdates,21601,Irbesartam; 150mg; Comprimidos,01I01,Matalane,28/1/2016
expirationdates,40444,Bezafibrato; 200mg; Comprimidos,01J01,Matalane,
expirationdates,40444,Bezafibrato; 200mg; Comprimidos,01J01,Matalane,15/1/2016
expirationdates,45584,Insulina accao prolongada (gla; 100UI/mL; Injectável,03B12,Nhongonhane (Ed.Mondl.),
expirationdates,46076,Adenosina; 6mg/2mL; Injectável,01B01,Marracuene,
expirationdates,46518,Amiodarona HCL; 150mg/3mL; Injectável,01B03,Marracuene,
expirationdates,46518,Amiodarona HCL; 200mg; Comprimidos,01B02,Marracuene,
expirationdates,46518,Hidralazina; 20mg/mL; Injectável,01C01Z,Marracuene,
expirationdates,46518,Hidralazina; 25mg/5mL; Injectável,01C01,Marracuene,
expirationdates,46518,Hidralazina; 25mg; Comprimidos,01C02,Marracuene,
expirationdates,46518,Labetalol; 5mg/mL; Injectável,01C03,Marracuene,
expirationdates,46518,Metildopa; 250mg; Comprimidos,01C04,Marracuene,
expirationdates,46518,Noradrenalina( Norepinefrina) 2mg/mL Inj,01A0ZZ,Marracuene,
expirationdates,46518,Verapamil; 40mg; Comprimidos,01B04,Marracuene,
expirationdates,46518,Verapamil; 5mg/2mL; Injectável,01B05,Marracuene,
expirationdates,46519,"Digoxina; 0,5mg/2mL; Injectável",01A03,Marracuene,
expirationdates,46521,"Digoxina; 0,25mg/2mL; Injectável",01A03Z,Marracuene,
expirationdates,46521,"Digoxina; 0,25mg/2mL; Injectável",01A03Z,Marracuene,13/11/2019
expirationdates,46521,"Digoxina; 0,25mg/2mL; Injectável",01A03Z,Marracuene,19/11/2021
expirationdates,46623,Dopamina HCL; 200mg/5mL; Injectável,01A05,Marracuene,
expirationdates,46623,Dopamina HCL; 200mg/5mL; Injectável,01A05,Marracuene,"13/11/2018,13/11/2019"
expirationdates,46735,Dobutamina; 250mg/20mL; Injectável,01A04Z,Marracuene,
expirationdates,46735,Dobutamina; 250mg/20mL; Injectável,01A04Z,Marracuene,23/11/2015
expirationdates,46847,Dobutamina; 250mg/5mL; Injectável,01A04,Marracuene,
expirationdates,47474,Efavirenz (EFV); 200mg 90Caps; Embalagem,08S20,Nhongonhane (Ed.Mondl.),16/11/2020
expirationdates,48478,"Digoxina 0,25mg Comp",01A01,Matalane,
expirationdates,48478,"Digoxina 0,25mg Comp",01A01,Matalane,"18/11/2015,20/2/2016"
expirationdates,48478,"Digoxina 0,25mg Comp",01A01,Matalane,20/2/2016
expirationdates,48478,"Digoxina 0,25mg Comp",01A01,Matalane,6/4/2017
expirationdates,54123,Tenofovir/Lamivudina; 300mg+300mg 30Comp; Embalagem,08S18Z,Nhongonhane (Ed.Mondl.),
expirationdates,54416,Efavirenz (EFV); 600mg 30Comp; Embalagem,08S21,Nhongonhane (Ed.Mondl.),
expirationdates,55255,"Estavudina/Lamivudina; 6mg+30mg, 60 Comp (Baby); Embalagem",08S32Z,Nhongonhane (Ed.Mondl.),14/1/2016
expirationdates,55622,Paracetamol; 1g/100mL; Injectável,07A04,Nhongonhane (Ed.Mondl.),
expirationdates,55855,Acido Folico; 5mg; Comprimidos,06A01,Nhongonhane (Ed.Mondl.),
expirationdates,58665,Zidovudina/Lamivudina; 300mg+150mg 60Comp; Embalagem,08S40,Nhongonhane (Ed.Mondl.),
expirationdates,58865,Nevirapina (NVP); 50mg/5mL 240mL; Suspensão,08S23,Nhongonhane (Ed.Mondl.),18/8/2016
expirationdates,65255,Paracetamol; 120mg/5mL; Suspensão,07A06,Nhongonhane (Ed.Mondl.),
expirationdates,78056,Paracetamol; 250mg; Supositório,07A05,Nhongonhane (Ed.Mondl.),
expirationdates,88555,"Ciproterona, acetato; 100mg; Comprimidos",04E04,Nhongonhane (Ed.Mondl.),
expirationdates,89865,Estavudina/Lamivudina; 30mg +150mg 60Comp; Embalagem,08S32,Nhongonhane (Ed.Mondl.),
expirationdates,90909,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,08S39Z,Nhongonhane (Ed.Mondl.),
expirationdates,233434,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Ricatla,
expirationdates,233434,Abacavir (ABC)+Lamivudina (3TC; 600mg+300mg  30Comp; Embalagem,08S01ZY,Ricatla,23/12/2015
expirationdates,602351,Factor de coagulacao VIII; 1000UI; Injectável,06F06Z,Matalane,
expirationdates,31201948,"Factor de Coagulacao Humana II,VII,IX,X,Inj(500UI) 500 UI Inj",06F06Y,Matalane,
expirationdates,31201948,"Factor de Coagulacao Humana II,VII,IX,X,Inj(500UI) 500 UI Inj",06F06Y,Matalane,16/1/2016
expirationdates,1000008861,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,08S39Z,Matalane,
expirationdates,1000008861,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,08S39Z,Matalane,26/11/2016
expirationdates,1000008861,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,08S39Z,Matalane,"28/11/2015,31/12/2015,6/1/2016,10/1/2016,30/1/2016"
expirationdates,1000008861,Lopinavir/Ritonavir; 200mg+50mg 120Comp; Embalagem,08S39Z,Matalane,"30/12/2015,21/1/2016,25/2/2016,29/4/2016"
